READING DATE,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
29/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32200,3.70900,9.89200,15.93900,26.13700,33.92300,41.38700,50.84500,60.23400,49.02800,42.34600,26.14900,12.10700,16.11500,12.78300,4.55700,0.20400,0.01800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.82600,8.96300,17.93400,26.71600,40.64200,53.27900,88.27700,86.37300,81.60100,90.89800,89.41000,77.76500,59.67800,33.72700,21.56900,9.67500,2.31300,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05900,2.62400,16.48300,38.86500,77.25300,126.34600,171.95700,180.92500,195.37000,187.73200,136.84900,115.80300,136.31500,107.33500,78.75600,37.59600,18.61200,7.23700,0.28300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.05300,9.21600,23.45800,53.66800,114.24000,151.75200,178.39500,95.67000,188.62100,175.35300,140.39300,132.73000,96.64400,51.34000,25.71400,17.12800,7.21700,0.49900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06700,5.35500,31.39600,39.64200,50.51800,50.06700,92.88200,131.10900,50.34600,68.70200,117.07900,61.73100,39.45800,30.54200,13.49300,6.90100,2.12100,0.00300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.20000,7.61000,19.96300,27.17000,33.21400,118.27300,135.39600,64.24600,145.54100,139.72600,88.86200,61.88200,64.53300,50.64000,25.86500,11.95200,3.73900,0.23600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.16100,4.71700,6.04200,8.27100,8.62800,11.30500,11.64300,12.62200,8.39900,13.49100,17.55200,21.94100,13.18000,6.76700,2.26000,0.05300,0.02500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46300,3.80400,16.12500,27.55000,51.45900,109.92500,96.43900,152.60100,94.92200,73.79200,147.94600,48.27700,21.28400,36.26000,19.65300,9.07400,1.55900,0.01600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09600,3.67500,29.57700,41.63900,39.94600,18.66900,30.46700,35.73600,24.63800,32.76400,30.60900,14.83200,7.56900,8.39100,4.11200,2.05900,0.06500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.50500,9.32800,12.10800,18.58700,30.26000,41.72400,61.11100,50.72000,25.40800,19.99300,49.88700,42.97700,32.51500,19.85600,5.22600,0.75800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
