READING DATE,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
10/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03200,0.23500,0.80100,1.61000,2.07900,3.85000,3.45700,3.07000,2.67300,3.83800,4.47100,3.50000,2.41100,2.81900,2.68900,3.13100,1.36700,1.41900,0.51900,0.04000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
09/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,0.16800,0.51200,1.25200,2.07000,2.68200,2.47200,3.08500,3.27900,3.87200,2.80500,2.36000,2.46700,1.78000,1.87600,1.99300,1.52400,1.00000,0.21200,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
08/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03400,0.60100,2.15800,3.29500,3.71900,4.43700,5.82900,5.79500,6.40600,7.75700,7.46200,6.30900,5.42900,3.10800,2.32000,2.14400,0.91000,0.62500,0.06600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02900,0.39000,1.68200,4.32500,11.30800,15.29400,18.04900,20.69000,17.01200,16.54700,20.33700,19.82200,17.61700,15.67800,10.85000,6.37600,2.43800,1.25900,0.27700,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
06/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01400,0.39500,1.61300,3.15100,4.82600,5.52500,11.28300,10.47700,16.48100,13.20500,10.09100,8.65100,10.40700,7.40600,6.16100,4.93100,4.09600,1.45700,0.30200,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
05/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01300,0.18000,0.89900,3.01400,4.55000,7.26900,7.87900,9.56000,7.11400,9.30500,7.14100,8.49700,6.03400,3.79300,3.30800,2.59400,1.84000,0.82600,0.12200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
04/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,0.14600,0.70800,3.63300,4.84400,5.62300,6.48700,8.77700,4.27700,5.30600,3.79300,3.89400,2.19700,2.29600,3.22800,1.80600,1.13500,0.50400,0.07300,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
03/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.30900,1.65200,3.16900,3.57600,8.50800,4.86100,3.89000,7.63100,19.24200,19.46000,11.33000,10.88700,9.46300,7.55500,3.71900,1.71100,0.64200,0.19100,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
02/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,0.02400,0.13700,0.46100,0.79100,1.06500,1.75850,1.75850,2.86500,4.14700,5.88500,10.68700,11.32000,11.74800,7.83000,4.38300,1.21100,0.45600,0.12900,0.00400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
01/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.35300,1.12700,3.29400,4.76700,4.80300,4.77000,6.78900,3.48400,4.35900,6.02700,4.48300,3.77800,4.20900,3.72300,2.38600,1.65900,0.53100,0.09300,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06700,0.36500,1.16100,2.21200,4.22000,4.15600,6.28600,3.34600,1.39900,1.07100,1.10600,0.96400,1.40400,0.90700,0.45900,0.23600,0.50800,0.12100,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00900,0.27000,1.10600,2.66100,6.35700,11.80200,15.85300,17.82100,7.56400,5.81100,8.55700,11.57500,9.77200,8.98000,2.75500,2.51500,1.69900,0.73500,0.10200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03900,0.29600,0.73900,1.17500,1.90900,2.46700,3.00600,3.68700,4.36300,3.55600,3.07500,1.91200,0.89600,1.18600,0.94400,0.35700,0.04500,0.01500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08100,0.67100,1.31200,1.92300,2.93600,3.84300,6.45000,6.24000,5.90300,6.56900,6.50600,5.63600,4.31700,2.45800,1.58200,0.72600,0.19700,0.00300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01300,0.22500,1.30500,3.40900,6.14400,9.91000,14.37200,15.66600,16.14100,15.03700,10.26600,8.64100,10.01900,7.53700,5.51600,3.03900,1.37500,0.53400,0.03800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10100,0.77700,2.34400,4.64500,8.86400,12.58400,15.36000,7.48600,15.51700,13.70300,10.79600,9.74200,6.60200,3.78100,2.06300,1.23800,0.53600,0.06100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01700,0.41700,2.53400,3.04200,3.67400,3.62600,7.13900,10.07400,3.62600,4.95600,8.74700,4.44500,2.84800,2.21100,0.98800,0.52000,0.18400,0.00900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12000,0.58100,1.49900,2.31300,2.45800,9.18000,10.75600,4.65200,11.59900,10.50300,6.69800,4.51100,4.44400,3.67900,2.03800,0.87000,0.29600,0.03200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11900,0.37000,0.46500,0.62700,0.64700,0.83700,0.86500,0.93200,0.62500,0.99300,1.28800,1.59800,0.96600,0.50900,0.19300,0.02300,0.00800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06200,0.30600,1.32100,2.34000,4.15600,8.59000,7.36900,12.34900,7.08700,5.57900,11.30400,3.54800,1.55000,2.91200,1.45000,0.68100,0.14300,0.00800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02300,0.29500,2.16400,3.06600,2.90500,1.36800,2.21200,2.59000,1.79500,2.37400,2.22900,1.09100,0.56800,0.62900,0.32200,0.18000,0.01600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00700,0.14000,0.69400,0.89600,1.35000,2.19400,3.01300,4.40800,3.65100,1.84900,1.46600,3.68100,3.12300,2.36200,1.45300,0.40200,0.07900,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06300,0.39100,1.19100,1.28400,2.26400,3.66400,4.07100,4.84100,8.56100,9.98700,7.60300,6.43600,5.28600,4.33700,2.78000,1.08500,0.14300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05000,0.49500,1.52000,3.28600,6.30400,10.26100,12.39800,14.12800,13.65500,12.69500,11.08200,8.78100,6.89300,3.76800,2.39100,1.18300,0.28100,0.00800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04400,0.47700,1.32800,3.04400,5.91900,9.94900,12.15400,13.53900,13.65900,12.17500,11.02900,8.71500,6.69000,3.56500,1.34900,0.57900,0.17600,0.00400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01900,0.26100,0.57800,1.41900,2.81000,7.56800,6.53000,10.35000,11.26700,6.14500,4.24100,3.27100,2.71800,2.04900,1.24100,1.10200,0.11300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04200,0.44100,1.28000,2.87400,5.81800,9.17100,11.12500,12.49900,12.40200,11.04300,10.66200,8.42800,5.93500,3.11000,1.47800,0.76800,0.10500,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
