READING DATE,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
10/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03300,0.23700,0.80500,1.61000,2.10100,3.67500,3.39500,3.06600,2.66700,3.80300,4.48600,3.46600,2.41300,2.82300,2.69500,3.08000,1.35000,1.40300,0.52000,0.03900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
09/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00600,0.16600,0.51300,1.25400,2.06700,2.67200,2.46900,3.07700,3.25800,3.85700,2.78700,2.34800,2.45800,1.76600,1.86700,1.97100,1.50500,0.98600,0.21200,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
08/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03500,0.60700,2.18200,3.32900,3.72700,4.43800,5.80700,5.76000,6.36700,7.73900,7.42000,6.27900,5.40600,3.10100,2.31400,2.13300,0.90300,0.62400,0.06500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02900,0.39300,1.60100,4.81000,9.82300,12.07600,15.16300,20.82100,19.96200,19.09300,25.73300,24.40200,18.61500,14.77600,10.74900,6.59800,2.33100,1.26500,0.27800,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
06/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01500,0.39600,1.61200,3.14500,4.73900,5.36400,10.26100,10.21800,17.75400,14.01500,10.91800,8.93300,10.41200,7.30300,6.14900,4.95800,3.71000,1.36200,0.30800,0.00900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
05/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01400,0.17800,0.87400,2.97900,4.50900,7.25700,7.84300,9.44200,7.09900,9.34600,7.13900,8.48900,6.01400,3.77000,3.28400,2.57300,1.82800,0.81800,0.12200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
04/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14600,0.71200,3.63700,4.83200,5.62200,6.48500,8.71300,4.25200,5.28800,3.77000,3.87300,2.18400,2.29100,3.21000,1.79200,1.12400,0.50400,0.07100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
03/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02100,0.30700,1.43600,3.07600,3.66100,7.39500,4.86300,3.79600,7.09800,17.79000,19.11100,10.48900,10.38700,9.32200,7.67400,3.70800,1.70500,0.63900,0.19000,0.00200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
02/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,0.02300,0.13900,0.45300,0.78300,1.06300,1.74900,1.74900,2.84500,4.15300,5.74200,9.72000,10.70000,11.45300,7.86500,4.33200,1.18300,0.45300,0.12800,0.00300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
01/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02100,0.35500,1.04300,2.87500,5.36100,4.80400,4.75200,6.67000,3.47700,4.35200,6.01800,4.45200,3.78000,4.23600,3.67100,2.33400,1.64300,0.52700,0.09300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
