READING DATE,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
10/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03300,0.24000,0.80600,1.61200,2.10000,3.64400,3.37800,3.07400,2.66900,3.79000,4.48300,3.43900,2.41300,2.82200,2.70300,3.07800,1.34700,1.41000,0.52500,0.03800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
09/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,0.15800,0.49700,1.24800,2.06900,2.67200,2.47300,3.08000,3.25700,3.86000,2.78400,2.34900,2.45600,1.76400,1.86900,1.96700,1.49900,0.98000,0.21000,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
08/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03400,0.59600,2.13300,3.26700,3.70900,4.43000,5.79900,5.74900,6.36500,7.75200,7.43400,6.28700,5.41100,3.10600,2.31700,2.13600,0.90000,0.62600,0.06200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02900,0.37700,1.32100,4.40800,9.68400,11.98500,14.58300,21.45800,20.51900,18.79400,25.71700,25.37200,21.44700,17.59500,12.53500,7.86700,2.72600,1.30100,0.28100,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
06/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01400,0.38900,1.58300,3.08700,4.66800,5.31300,10.10400,10.26900,18.30600,14.16300,11.14500,9.21300,11.10800,7.74700,6.41100,5.29300,4.42400,1.43700,0.30900,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
05/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01300,0.17800,0.86500,2.96800,4.48300,7.24300,7.82000,9.40600,7.09500,9.38300,7.14100,8.52700,6.01500,3.76700,3.28600,2.57200,1.82600,0.81800,0.12000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
04/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00100,0.14500,0.71200,3.60400,4.78800,5.60200,6.47600,8.70700,4.24500,5.28700,3.76800,3.86900,2.18100,2.29200,3.20900,1.79200,1.12000,0.50100,0.07200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
03/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01900,0.29300,1.34500,2.74900,3.61300,7.35300,4.85200,3.78500,7.29600,19.05100,20.53500,10.84700,11.06700,9.89300,8.42100,3.79900,1.71500,0.63900,0.19000,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
02/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02400,0.13600,0.45200,0.78300,1.06200,1.74750,1.74750,2.84100,4.16700,5.73300,9.90700,11.32500,12.01000,8.45200,4.46900,1.17500,0.45100,0.12700,0.00300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
01/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01900,0.33600,0.98700,2.33300,5.44700,4.76900,4.74300,6.67400,3.48800,4.36800,6.02800,4.45600,3.79600,4.27000,3.83300,2.39100,1.64200,0.52500,0.09100,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
