READING DATE,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
10/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03000,0.23700,0.79500,1.59700,2.08200,3.68100,3.38400,3.04700,2.65100,3.78600,4.45600,3.44600,2.39400,2.80300,2.67700,3.06700,1.34000,1.39000,0.51800,0.03600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
09/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00600,0.16200,0.50900,1.24400,2.05200,2.65700,2.45300,3.06000,3.23900,3.84000,2.77200,2.33400,2.44200,1.75400,1.85500,1.96100,1.49400,0.97900,0.20900,0.00200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
08/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03300,0.59800,2.14600,3.28000,3.70300,4.40700,5.77400,5.73000,6.32900,7.67700,7.36400,6.22200,5.36000,3.07500,2.29300,2.11300,0.89300,0.61800,0.06100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02800,0.38800,1.59100,4.13800,9.47300,12.18100,15.04000,19.24200,16.71600,16.24000,20.42200,19.10300,16.04100,13.92500,10.46200,6.41500,2.10300,1.24200,0.27500,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
06/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01400,0.39000,1.59500,3.10100,4.64500,5.27800,10.06500,9.71700,16.16900,12.87600,9.93500,8.36600,9.89600,7.05000,6.01800,4.85200,3.41000,1.33100,0.30200,0.00900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
05/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01300,0.17600,0.86600,2.95700,4.47600,7.19000,7.76900,9.32700,7.02000,9.20700,7.04100,8.37300,5.97100,3.74200,3.25800,2.55200,1.81100,0.80900,0.12000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
04/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14400,0.70600,3.61500,4.77900,5.58600,6.44900,8.64600,4.22900,5.26000,3.74800,3.84800,2.17000,2.27500,3.19200,1.77900,1.11300,0.49900,0.07000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
03/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.30100,1.42200,2.93100,3.46500,7.30300,4.81700,3.73800,6.92800,17.11600,18.38200,10.21100,10.20000,9.07500,7.41500,3.64700,1.68700,0.62700,0.18500,0.00200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
02/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02200,0.13400,0.45100,0.77500,1.05200,1.73250,1.73250,2.81800,4.12000,5.67300,9.53600,10.52000,11.19400,7.65500,4.24100,1.17300,0.44900,0.12800,0.00200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
01/02/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01900,0.34800,1.01900,2.85500,4.39800,4.76600,4.71300,6.60700,3.44800,4.32000,5.97200,4.42000,3.75000,4.19600,3.56000,2.28400,1.62800,0.51800,0.09000,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
